"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","Terrigenous","Carbonate","Igneous","Volcanic","Metamorphic","Mineralized","AuthFeMn","Ooze","Carbon","GeochemSignal","Forams","OtherCalcPelag","SilcPelag","Shell","Coral","HardPlant","SamplePhase"
+41.60833, -70.71333,16,0,.3,": (00008336)",241,57380,51931,"BoxCore?","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,"  "
+41.00000, -69.72833,37,0,.1,": (00008348)",241,57392,51946,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+40.67167, -69.25500,60,0,.1,": (00008349)",241,57393,51947,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 16,  0,  0,"  "
+40.65667, -67.25166,111,0,.01,": (00008360)",241,57404,51959,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"under  "
+41.66833, -66.50000,76,0,.1,": (00008369)",241,57413,51968,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.84667, -66.75667,65,0,.1,": (00008370)",241,57414,51969,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"  "
+42.65000, -65.75000,96,0,.1,": (00008374)",241,57417,51972,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  7,  0,  0,"  "
+42.84333, -65.74667,110,0,.1,": (00008383)",241,57422,51977,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"  "
+43.01000, -65.99333,119,0,.1,": (00008384)",241,57423,51978,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 47,  0,  0,"  "
+43.17000, -66.24167,100,0,.1,": (00008385)",241,57424,51979,"UnIdGrab","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+43.34000, -66.21667,61,0,.1,": (00008386)",241,57425,51980,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 67,  0,  0,"  "
+44.47833, -67.02500,57,0,.1,": (00008400)",241,57439,51996,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 70,  0,  0,"  "
+44.61167, -67.37167,24,0,.1,": (00008410)",241,57449,52006,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+41.19667, -69.25833,88,0,.1,": (00008440)",241,57478,52038,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+41.67333, -67.26334,48,0,.1,": (00008445)",241,57482,52042,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20,  0,  0,"  "
+43.00333, -66.75000,175,0,.1,": (00008448)",241,57485,52048,"UnIdGrab","LTH",  0,  0, 78, 65,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+43.18167, -65.48333,106,0,.1,": (00008456)",241,57490,52053,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  0,  0,"  "
+43.17000, -65.73833,64,0,.1,": (00008457)",241,57491,52054,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 64,  0,  0,"  "
+43.33333, -65.77834,43,0,.1,": (00008460)",241,57494,52057,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"  "
+43.26667, -65.45333,61,0,.1,": (00008461)",241,57495,52058,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+41.10833, -71.44167,38,0,.1,": (00008475)",241,57502,52065,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.01333, -71.67000,45,0,.1,": (00008476)",241,57503,52066,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+39.84667, -71.26334,643,0,.1,": (00008478)",241,57505,52068,"VanVeenGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,"  "
+40.01000, -73.24333,50,0,.1,": (00008513)",241,57540,52103,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+39.84167, -73.01000,79,0,.1,": (00008519)",241,57546,52109,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"  "
+39.69667, -73.25000,44,0,.1,": (00008525)",241,57552,52115,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+39.17333, -72.02167,1785,0,.1,": (00008547)",241,57574,52137,"VanVeenGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,"  "
+39.01333, -73.25000,69,0,.1,": (00008553)",241,57580,52143,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20,  0,  0,"  "
+39.16667, -73.25000,62,0,.1,": (00008554)",241,57581,52144,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+39.17333, -73.51667,47,0,.1,": (00008555)",241,57582,52145,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+39.15500, -74.51833,23,0,.1,": (00008560)",241,57587,52150,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,"  "
+38.51333, -73.50833,79,0,.1,": (00008579)",241,57606,52169,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+38.51667, -73.43166,89,0,.1,": (00008580)",241,57607,52170,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+39.50834, -73.02000,69,0,.1,": (00008589)",241,57616,52179,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+40.15833, -73.81667,27,0,.1,": (00008597)",241,57624,52187,"UnIdGrab","",100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+40.52167, -72.75667,40,0,.1,": (00008607)",241,57634,52204,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+40.73167, -72.73500,23,0,.1,": (00008609)",241,57636,52206,"UnIdGrab","", 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 15,  0,  0,"  "
+32.72000, -78.15833,181,0,.1,": (00008616)",241,57643,52213,"DigbyDredge","",  0, 65,  0,  0,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+32.82333, -78.26833,75,0,.1,": (00008617)",241,57644,52214,"DigbyDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"  "
+32.82667, -78.27333,58,0,.1,": (00008618)",241,57645,52215,"DigbyDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"  "
+32.84167, -78.30500,40,0,.1,": (00008619)",241,57646,52216,"DigbyDredge","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"  "
+41.55833, -70.36000,18,0,.1,": (00008620)",241,57647,52217,"SmithMcIntyreGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20,  0,  0,"  "
+41.22500, -69.92667,19,0,.1,": (00008624)",241,57651,52222,"SmithMcIntyreGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20,  0,  0,"  "
+38.50000, -74.00000,57,0,.1,": (00008626)",241,57653,52224,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+38.32833, -73.99167,66,0,.1,": (00008627)",241,57654,52225,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+38.16667, -74.24834,41,0,.1,": (00008628)",241,57655,52226,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13,  0,  0,"  "
+37.98333, -74.47500,49,0,.1,": (00008629)",241,57656,52227,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13,  0,  0,"  "
+37.65333, -74.69833,49,0,.1,": (00008631)",241,57658,52229,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+37.49166, -74.73666,49,0,.1,": (00008632)",241,57659,52230,"UnIdGrab","", 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13,  0,  0,"  "
+36.64167, -74.95834,32,0,.1,": (00008637)",241,57664,52235,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+36.16000, -75.25000,27,0,.1,": (00008641)",241,57668,52239,"UnIdGrab","", 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+35.10833, -75.35167,26,0,.1,": (00008648)",241,57675,52246,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"  "
+34.98667, -75.51667,44,0,.1,": (00008649)",241,57676,52247,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20,  0,  0,"  "
+34.92500, -75.73000,27,0,.1,": (00008650)",241,57677,52248,"UnIdGrab","", 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+34.83333, -75.99667,28,0,.1,": (00008652)",241,57679,52250,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"  "
+34.33333, -76.26167,24,0,.1,": (00008658)",241,57685,52256,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+34.33000, -76.51000,27,0,.1,": (00008659)",241,57686,52257,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+34.35667, -76.77666,25,0,.1,": (00008660)",241,57687,52258,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13, 20,  0,"  "
+34.49000, -76.76833,22,0,.1,": (00008661)",241,57688,52259,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+34.29333, -77.01500,27,0,.1,": (00008663)",241,57690,52261,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+34.17000, -77.25000,25,0,.1,": (00008665)",241,57692,52263,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+34.15000, -77.48666,20,0,.1,": (00008666)",241,57693,52264,"UnIdGrab","",  0, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13,  0,"  "
+33.98667, -77.73333,15,0,.1,": (00008668)",241,57695,52266,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.83167, -77.74167,19,0,.1,": (00008669)",241,57696,52267,"UnIdGrab","",  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+33.67667, -77.50000,27,0,.1,": (00008670)",241,57697,52268,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+33.66500, -77.75166,17,0,.1,": (00008672)",241,57699,52270,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.50000, -77.75000,22,0,.1,": (00008674)",241,57701,52272,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  9,  0,  0,"  "
+33.50000, -77.98500,23,0,.1,": (00008675)",241,57702,52273,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+33.34167, -78.25000,22,0,.1,": (00008676)",241,57703,52275,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0, 63,  0,  0,  0,  0,  0,  0,  0,  0,"in snd_dllr  "
+33.34333, -78.75000,19,0,.1,": (00008682)",241,57709,52281,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+32.82667, -79.00667,24,0,.1,": (00008690)",241,57717,52289,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+32.82167, -79.24000,13,0,.1,": (00008691)",241,57718,52290,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+32.64167, -79.49000,12,0,.1,": (00008693)",241,57720,52292,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+32.49333, -79.50166,20,0,.1,": (00008694)",241,57721,52293,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+32.33333, -79.76833,25,0,.1,": (00008696)",241,57723,52295,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+32.32667, -80.03833,16,0,.1,": (00008697)",241,57724,52296,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+32.33333, -80.22500,13,0,.1,": (00008698)",241,57725,52297,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+32.16000, -80.26833,15,0,.1,": (00008699)",241,57726,52298,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+31.98000, -80.24667,21,0,.1,": (00008700)",241,57727,52299,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36,  0,  0,"  "
+31.97000, -80.50000,18,0,.1,": (00008701)",241,57728,52300,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 19, 12,  0,"  "
+31.84167, -80.75000,17,0,.1,": (00008704)",241,57731,52303,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+31.49000, -80.76667,20,0,.1,": (00008708)",241,57735,52307,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+31.51167, -80.98833,13,0,.1,": (00008709)",241,57736,52308,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+30.99167, -81.22500,16,0,.1,": (00008713)",241,57740,52312,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+30.83333, -81.00000,18,0,.1,": (00008715)",241,57742,52314,"UnIdGrab","", 91,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  9,  0,  0,"  "
+30.67000, -81.00333,20,0,.1,": (00008716)",241,57743,52315,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+30.48333, -81.00000,26,0,.1,": (00008719)",241,57746,52319,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+30.31167, -80.97667,21,0,.1,": (00008720)",241,57747,52320,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+30.25500, -81.32667,15,0,.1,": (00008722)",241,57749,52323,"UnIdGrab","",100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+29.98333, -81.03833,22,0,.1,": (00008725)",241,57752,52326,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"  "
+30.00000, -81.25000,19,0,.1,": (00008726)",241,57753,52327,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+29.83500, -81.23167,17,0,.1,": (00008728)",241,57755,52329,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 20, 13,  0,"  "
+29.83167, -80.99167,22,0,.1,": (00008730)",241,57757,52331,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+29.82000, -80.76667,32,0,.1,": (00008731)",241,57758,52332,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+29.65500, -80.77000,28,0,.1,": (00008732)",241,57759,52333,"UnIdGrab","", 77,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+29.65833, -81.00000,18,0,.1,": (00008733)",241,57760,52334,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+29.76667, -81.20834,39,0,.1,": (00008734)",241,57761,52335,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"  "
+29.76667, -81.20834,12,0,.1,": (00008735)",241,57762,52336,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"  "
+29.34833, -81.02500,18,0,.1,": (00008739)",241,57766,52340,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18,  0,  0,"  "
+29.00000, -80.65000,19,0,.1,": (00008742)",241,57769,52343,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+28.99500, -80.49500,18,0,.1,": (00008743)",241,57770,52344,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+28.82500, -80.23333,40,0,.1,": (00008745)",241,57772,52346,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+28.83333, -80.49167,22,0,.1,": (00008746)",241,57773,52347,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+28.69667, -80.49667,19,0,.1,": (00008748)",241,57775,52350,"UnIdGrab","", 12, 65,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"  "
+28.66333, -80.24167,36,0,.1,": (00008749)",241,57776,52351,"UnIdGrab","",  0, 77,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+28.48667, -80.17834,40,0,.1,": (00008750)",241,57777,52352,"UnIdGrab","", 12, 65,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"  "
+28.49167, -80.38500,12,0,.1,": (00008751)",241,57778,52353,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+28.33333, -80.38500,17,0,.1,": (00008752)",241,57779,52354,"UnIdGrab","", 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+28.33833, -80.16000,36,0,.1,": (00008753)",241,57780,52355,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 47,  0,  0,"  "
+28.34833, -80.00833,73,0,.1,": (00008754)",241,57781,52356,"UnIdGrab","",  0, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+28.17333, -80.00833,76,0,.1,": (00008755)",241,57782,52357,"UnIdGrab","",  0, 83,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"  "
+28.16667, -80.36833,22,0,.1,": (00008757)",241,57784,52359,"UnIdGrab","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+28.17167, -80.47667,18,0,.1,": (00008758)",241,57785,52360,"UnIdGrab","", 25, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+28.00833, -80.33334,22,0,.1,": (00008760)",241,57787,52362,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+28.00000, -80.19000,32,0,.1,": (00008761)",241,57788,52363,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+28.00167, -80.00166,66,0,.1,": (00008762)",241,57789,52364,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,100,  0,  0,  0,  0,"  "
+27.82500, -80.01500,64,0,.1,": (00008763)",241,57790,52365,"UnIdGrab","",  0, 47,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"  "
+27.82500, -80.18000,21,0,.1,": (00008764)",241,57791,52366,"UnIdGrab","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.66000, -80.30000,11,0,.1,": (00008766)",241,57793,52368,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 72,  0,  0,"  "
+27.66000, -80.13834,20,0,.1,": (00008767)",241,57794,52369,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 78,  0,  0,"  "
+27.33167, -80.18333,14,0,.1,": (00008770)",241,57797,52372,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+27.16500, -80.11667,17,0,.1,": (00008771)",241,57798,52373,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 78,  0,  0,"  "
+27.02500, -80.05666,20,0,.1,": (00008772)",241,57799,52374,"UnIdGrab","", 20, 67,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+26.85833, -80.03167,12,0,.1,": (00008773)",241,57800,52375,"UnIdGrab","",100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+26.69333, -80.01500,37,0,.1,": (00008774)",241,57801,52376,"UnIdGrab","",  0, 77,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,"  "
+26.17667, -80.07000,32,0,.1,": (00008777)",241,57804,52379,"UnIdGrab","",  0, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,"  "
+25.99833, -80.08334,43,0,.1,": (00008778)",241,57805,52380,"UnIdGrab","",  0, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,"  "
+25.91167, -80.08833,42,0,.1,": (00008779)",241,57806,52381,"UnIdGrab","",  0, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,"  "
+25.49167, -80.05833,146,0,.1,": (00008783)",241,57810,52385,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+25.31667, -80.11667,166,0,.1,": (00008784)",241,57811,52386,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0, 63,  0,  0,  0, 63,  0,  0,  0,  0,"  "
+25.14167, -80.19833,105,0,.1,": (00008785)",241,57812,52387,"UnIdGrab","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+25.01667, -80.30500,85,0,.1,": (00008786)",241,57813,52388,"UnIdGrab","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+24.90000, -80.44167,87,0,.1,": (00008787)",241,57814,52389,"UnIdGrab","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+24.80333, -80.60000,90,0,.1,": (00008788)",241,57815,52390,"UnIdGrab","",  0, 91,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+24.70333, -80.75833,87,0,.1,": (00008789)",241,57816,52391,"UnIdGrab","",  0, 66,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13,  0,  0,"  "
+24.58000, -81.11667,88,0,.1,": (00008791)",241,57818,52393,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,  0, 75,  0, 25,  0,  0,"  "
+24.53333, -81.27500,89,0,.1,": (00008792)",241,57819,52394,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0, 41,  0,  0,  0, 41,  0, 36, 23,  0,"  "
+24.48833, -81.46167,97,0,.1,": (00008793)",241,57820,52395,"UnIdGrab","",  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 43,  0,  0,"  "
+24.44500, -81.64833,107,0,.1,": (00008794)",241,57821,52396,"UnIdGrab","",  0, 63,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+24.40833, -81.81667,126,0,.1,": (00008795)",241,57822,52397,"UnIdGrab","",  0, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+24.33500, -81.92167,228,0,.1,": (00008797)",241,57823,52398,"UnIdGrab","",  0, 75,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,"  "
+24.16667, -81.36667,681,0,.1,": (00008798)",241,57824,52399,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 60,  0,  0,  0,  0,  0,"  "
+24.16667, -81.36667,681,0,.1,": (00008799)",241,57825,52400,"UnIdGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,"  "
