huc_8,hu_8_name,area_acres,area_sqkm,states,wsa_cpl_total_n_low_medium,wsa_cpl_total_n_medium_high,wsa_cpl_total_p_low_medium,wsa_cpl_total_p_medium_high,wsa_nap_total_n_low_medium,wsa_nap_total_n_medium_high,wsa_nap_total_p_low_medium,wsa_nap_total_p_medium_high,wsa_npl_total_n_low_medium,wsa_npl_total_n_medium_high,wsa_npl_total_p_low_medium,wsa_npl_total_p_medium_high,wsa_sap_total_n_low_medium,wsa_sap_total_n_medium_high,wsa_sap_total_p_low_medium,wsa_sap_total_p_medium_high,wsa_spl_total_n_low_medium,wsa_spl_total_n_medium_high,wsa_spl_total_p_low_medium,wsa_spl_total_p_medium_high,wsa_tpl_total_n_low_medium,wsa_tpl_total_n_medium_high,wsa_tpl_total_p_low_medium,wsa_tpl_total_p_medium_high,wsa_umw_total_n_low_medium,wsa_umw_total_n_medium_high,wsa_umw_total_p_low_medium,wsa_umw_total_p_medium_high,wsa_wmt_total_n_low_medium,wsa_wmt_total_n_medium_high,wsa_wmt_total_p_low_medium,wsa_wmt_total_p_medium_high,wsa_xer_total_n_low_medium,wsa_xer_total_n_medium_high,wsa_xer_total_p_low_medium,wsa_xer_total_p_medium_high,nla_cgp_total_n_low_medium,nla_cgp_total_n_medium_high,nla_cgp_total_p_low_medium,nla_cgp_total_p_medium_high,nla_cpe_total_n_low_medium,nla_cpe_total_n_medium_high,nla_cpe_total_p_low_medium,nla_cpe_total_p_medium_high,nla_gpm_total_n_low_medium,nla_gpm_total_n_medium_high,nla_gpm_total_p_low_medium,nla_gpm_total_p_medium_high,nla_gpn_total_n_low_medium,nla_gpn_total_n_medium_high,nla_gpn_total_p_low_medium,nla_gpn_total_p_medium_high,nla_ngl_total_n_low_medium,nla_ngl_total_n_medium_high,nla_ngl_total_p_low_medium,nla_ngl_total_p_medium_high,nla_sam_total_n_low_medium,nla_sam_total_n_medium_high,nla_sam_total_p_low_medium,nla_sam_total_p_medium_high,nla_sep_total_n_low_medium,nla_sep_total_n_medium_high,nla_sep_total_p_low_medium,nla_sep_total_p_medium_high,nla_sgl_total_n_low_medium,nla_sgl_total_n_medium_high,nla_sgl_total_p_low_medium,nla_sgl_total_p_medium_high,nla_tmp_total_n_low_medium,nla_tmp_total_n_medium_high,nla_tmp_total_p_low_medium,nla_tmp_total_p_medium_high,nla_wmt_total_n_low_medium,nla_wmt_total_n_medium_high,nla_wmt_total_p_low_medium,nla_wmt_total_p_medium_high,nla_xer_total_n_low_medium,nla_xer_total_n_medium_high,nla_xer_total_p_low_medium,nla_xer_total_p_medium_high,likely_to_discharge_n_or_p,has_n_limits,has_p_limits,has_n_monitoring_requirement,has_p_monitoring_requirement,has_n_dmr_data,has_p_dmr_data,nlcd11a,nlcd11p,nlcd12a,nlcd12p,nlcd21a,nlcd21p,nlcd22a,nlcd22p,nlcd23a,nlcd23p,nlcd24a,nlcd24p,nlcd31a,nlcd31p,nlcd41a,nlcd41p,nlcd42a,nlcd42p,nlcd43a,nlcd43p,nlcd52a,nlcd52p,nlcd71a,nlcd71p,nlcd81a,nlcd81p,nlcd82a,nlcd82p,nlcd90a,nlcd90p,nlcd95a,nlcd95p,attains_303d_count,attains_tmdl_count
01080102,Passumpsic,322575.84199800000,1305.41798165000,"NH,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,3,6.0687,0.0046,0.0000,0.0000,46.2330,0.0354,20.2257,0.0155,7.9731,0.0061,1.5678,0.0012,2.1600,0.0017,463.7511,0.3553,237.8043,0.1822,338.6430,0.2594,38.7297,0.0297,5.1921,0.0040,61.9191,0.0474,52.3107,0.0401,21.9771,0.0168,0.8469,0.0006,0,0
01080103,Waits,593875.41818600000,2403.32829934000,"NH,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,5,8,5,38.8953,0.0162,0.0000,0.0000,78.7005,0.0327,29.4786,0.0123,9.8766,0.0041,1.7172,0.0007,8.4681,0.0035,747.8271,0.3112,477.9702,0.1989,723.6279,0.3011,78.1254,0.0325,11.4579,0.0048,87.0228,0.0362,63.7659,0.0265,41.2614,0.0172,4.9707,0.0021,1,1
01080104,Upper Connecticut-Mascoma,330996.43574200000,1339.49491196000,"NH,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,2,18.0324,0.0135,0.0000,0.0000,48.9303,0.0365,16.7868,0.0125,6.0822,0.0045,1.0044,0.0007,1.2528,0.0009,466.3521,0.3482,264.1446,0.1972,381.1950,0.2846,21.3102,0.0159,3.0258,0.0023,58.3479,0.0436,40.5792,0.0303,11.0502,0.0082,1.3527,0.0010,0,0
01080105,White,455550.94048400000,1843.54905680000,VT,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,4,4,5.3892,0.0029,0.0000,0.0000,54.6309,0.0296,21.7503,0.0118,6.7365,0.0037,0.8172,0.0004,1.2231,0.0007,819.8046,0.4447,294.1344,0.1595,421.5060,0.2286,35.9523,0.0195,8.8632,0.0048,112.3029,0.0609,43.1919,0.0234,15.9210,0.0086,1.2987,0.0007,0,0
01080106,Black-Ottauquechee,845792.30354900000,3422.79965837000,"NH,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,15,13,16,15,66.8727,0.0195,0.0000,0.0000,122.4351,0.0358,64.7496,0.0189,24.6339,0.0072,3.8331,0.0011,8.8596,0.0026,1062.9675,0.3105,845.8344,0.2471,833.7420,0.2436,38.0187,0.0111,17.4699,0.0051,228.1347,0.0666,31.6557,0.0092,64.6722,0.0189,9.0684,0.0026,16,1
01080107,West,543416.88437000000,2199.12987901000,"NH,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,5,5,24.4539,0.0111,0.0000,0.0000,75.3921,0.0343,26.6553,0.0121,11.4570,0.0052,2.1348,0.0010,4.8582,0.0022,805.0671,0.3661,529.1316,0.2406,513.7839,0.2336,15.6690,0.0071,6.9165,0.0031,128.9097,0.0586,21.7125,0.0099,27.7605,0.0126,5.2785,0.0024,0,0
01080201,Middle Connecticut,651485.67447800000,2636.46871068000,"MA,NH,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,4,24,23,25,24,60.9732,0.0231,0.0000,0.0000,138.4479,0.0525,104.2011,0.0395,54.6255,0.0207,14.3064,0.0054,4.5207,0.0017,922.6980,0.3500,552.8772,0.2097,386.3727,0.1466,33.2883,0.0126,10.7325,0.0041,142.4277,0.0540,73.3023,0.0278,126.7443,0.0481,10.8630,0.0041,35,9
01080202,Miller,249031.28989500000,1007.79376970000,"MA,NH",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,12,6,12,11,25.5888,0.0254,0.0000,0.0000,51.7644,0.0514,29.9511,0.0297,13.6224,0.0135,3.0591,0.0030,3.3975,0.0034,239.6790,0.2378,319.0014,0.3165,186.1686,0.1847,6.0795,0.0060,3.0024,0.0030,30.1923,0.0300,3.3435,0.0033,84.0699,0.0834,8.8470,0.0088,50,63
01080203,Deerfield,424570.81081100000,1718.17693315000,"MA,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,8,8,8,8,23.7600,0.0138,0.0000,0.0000,56.4273,0.0328,23.6970,0.0138,8.5581,0.0050,1.2744,0.0007,3.3255,0.0019,795.1752,0.4628,253.0836,0.1473,392.3919,0.2284,12.4047,0.0072,4.5783,0.0027,97.5717,0.0568,6.3099,0.0037,36.2817,0.0211,3.4551,0.0020,0,0
01080204,Chicopee,462547.22978100000,1871.86203212000,MA,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,10,5,10,9,130.3344,0.0696,0.0000,0.0000,109.1322,0.0583,52.0974,0.0278,31.1886,0.0167,7.1100,0.0038,4.6611,0.0025,748.9152,0.4001,245.7999,0.1313,208.3266,0.1113,21.6504,0.0116,4.1733,0.0022,114.7977,0.0613,8.5248,0.0046,174.8034,0.0934,10.3545,0.0055,41,22
01080205,Lower Connecticut,694311.27600600000,2809.77775317000,"CT,MA",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,21,23,24,23,89.1333,0.0317,0.0000,0.0000,330.6753,0.1177,321.7401,0.1145,183.6738,0.0654,38.1852,0.0136,5.8086,0.0021,1214.0406,0.4322,68.2587,0.0243,58.9212,0.0210,44.5914,0.0159,7.4070,0.0026,187.4556,0.0667,52.8003,0.0188,183.6216,0.0654,22.9023,0.0082,29,29
01080206,Westfield,331931.19426500000,1343.27774510000,"CT,MA",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,4,5,5,21.0087,0.0156,0.0000,0.0000,73.2726,0.0545,39.0276,0.0290,14.0661,0.0105,4.7826,0.0036,3.8205,0.0028,706.8420,0.5261,101.6541,0.0757,236.6451,0.1761,12.5829,0.0094,3.1347,0.0023,63.6435,0.0474,10.8414,0.0081,48.7476,0.0363,3.5127,0.0026,6,0
01080207,Farmington,388294.91974700000,1571.37362575000,"CT,MA",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,7,7,7,45.8577,0.0292,0.0000,0.0000,130.4721,0.0830,82.0719,0.0522,31.8789,0.0203,6.8445,0.0044,3.1770,0.0020,812.4750,0.5170,105.7167,0.0673,177.3522,0.1129,15.3738,0.0098,2.0727,0.0013,68.7816,0.0438,12.7449,0.0081,71.4168,0.0454,5.2668,0.0034,9,0
01090001,Charles,1791861.72835000000,7251.40638655000,MA,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,6,14,12,18,15,1276.6527,0.3282,0.0000,0.0000,303.1209,0.0779,406.5732,0.1045,471.9546,0.1213,170.8857,0.0439,19.7802,0.0051,562.7250,0.1447,179.1513,0.0461,39.5982,0.0102,9.8334,0.0025,13.0743,0.0034,78.0084,0.0201,4.3101,0.0011,246.5631,0.0634,107.6418,0.0277,357,1
01090002,Cape Cod,5124207.10772000000,20736.92827910000,"MA,RI",1092,2078,56,108,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2,10,11,12,11,5084.3691,0.6146,0.0000,0.0000,303.5988,0.0367,387.7560,0.0469,196.6275,0.0238,42.6960,0.0052,252.8784,0.0306,529.1469,0.0640,485.8002,0.0587,177.4530,0.0215,78.8805,0.0095,75.3219,0.0091,73.5858,0.0089,86.6934,0.0105,313.3908,0.0379,184.0473,0.0222,225,98
01090003,Blackstone,306691.36158400000,1241.13577677000,"MA,RI",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,8,9,8,10,10,31.8339,0.0256,0.0000,0.0000,99.0360,0.0798,113.9319,0.0918,112.0401,0.0903,29.7738,0.0240,4.9788,0.0040,578.9997,0.4664,49.1985,0.0396,26.9073,0.0217,21.8250,0.0176,2.6343,0.0021,57.9168,0.0467,7.4907,0.0060,92.4372,0.0745,12.3921,0.0100,204,54
01090004,Narragansett,1291391.88714000000,5226.07700681000,"MA,RI",1092,2078,56,108,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,24,20,41,37,44,44,761.3370,0.2030,0.0000,0.0000,297.9045,0.0794,364.3344,0.0971,373.1418,0.0995,119.0736,0.0317,15.0498,0.0040,873.0351,0.2328,201.5145,0.0537,80.4888,0.0215,18.0576,0.0048,26.2566,0.0070,135.7047,0.0362,37.4040,0.0100,396.8910,0.1058,50.2200,0.0134,372,30
01090005,Pawcatuck-Wood,553549.69637100000,2240.13591006000,"CT,NY,RI",1092,2078,56,108,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,10,9,11,10,650.5713,0.4067,0.0000,0.0000,60.8724,0.0381,52.6338,0.0329,34.0803,0.0213,4.1031,0.0026,13.4316,0.0084,425.6748,0.2661,55.7757,0.0349,35.7732,0.0224,6.6645,0.0042,12.6729,0.0079,60.5358,0.0378,11.8620,0.0074,155.0268,0.0969,20.0115,0.0125,15,15
01100001,Quinebaug,469551.54310600000,1900.20747953000,"CT,MA,RI",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,6,7,10,11,10,48.9141,0.0257,0.0000,0.0000,121.1202,0.0637,67.6584,0.0356,27.8406,0.0147,5.4018,0.0028,4.3551,0.0023,918.1386,0.4832,121.2759,0.0638,118.8486,0.0626,21.8448,0.0115,3.1437,0.0017,162.1143,0.0853,18.5634,0.0098,249.4602,0.1313,11.3832,0.0060,72,65
01100002,Shetucket,336714.57033900000,1362.63537927000,"CT,MA",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,5,5,5,22.7358,0.0167,0.0000,0.0000,88.9542,0.0653,36.1161,0.0265,11.3247,0.0083,2.0007,0.0015,2.9538,0.0022,737.9928,0.5415,56.7594,0.0416,136.9233,0.1005,21.4641,0.0157,2.6604,0.0020,95.4225,0.0700,8.5365,0.0063,131.6934,0.0966,7.3341,0.0054,4,0
01100003,Thames,285007.76737500000,1153.38539345000,"CT,NY,RI",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,8,9,9,9,227.0835,0.1968,0.0000,0.0000,82.7352,0.0717,62.4267,0.0541,45.5616,0.0395,11.2356,0.0097,4.4910,0.0039,516.7980,0.4480,10.8279,0.0094,9.5283,0.0083,12.3336,0.0107,7.5267,0.0065,63.4410,0.0550,6.8319,0.0059,78.0390,0.0676,14.7447,0.0128,67,65
01100004,Quinnipiac,542822.50782300000,2196.72452272000,"CT,NY",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,7,10,11,11,885.8169,0.4033,0.0000,0.0000,214.0821,0.0975,196.6158,0.0895,123.9408,0.0564,29.5137,0.0134,9.3348,0.0042,565.2396,0.2573,24.0408,0.0109,11.0304,0.0050,14.2614,0.0065,4.3965,0.0020,33.8238,0.0154,3.2625,0.0015,57.4308,0.0261,23.8806,0.0109,55,85
01100005,Housatonic,1243229.90458000000,5031.17239873000,"CT,MA,NY",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,47,25,20,30,27,45,43,126.0045,0.0250,0.0000,0.0000,375.1146,0.0746,221.2020,0.0440,127.7946,0.0254,27.0540,0.0054,8.3628,0.0017,2735.3133,0.5437,245.7837,0.0489,271.0683,0.0539,79.2738,0.0158,12.7503,0.0025,510.1389,0.1014,61.4007,0.0122,205.7976,0.0409,24.2757,0.0048,67,31
01100006,Saugatuck,394519.29775200000,1596.56278722000,"CT,NY",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,2311,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,13,15,16,17,481.7781,0.3015,0.0000,0.0000,241.4322,0.1511,129.4848,0.0810,90.4671,0.0566,32.1273,0.0201,3.8295,0.0024,505.0719,0.3161,35.4960,0.0222,5.0481,0.0032,7.0362,0.0044,4.2624,0.0027,20.0070,0.0125,0.5652,0.0004,29.8395,0.0187,11.5461,0.0072,74,82
01110000,St. Francois,435334.39186400000,1761.73559572000,VT,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,3,4,4,72.5805,0.0476,0.0000,0.0000,51.1281,0.0335,23.2200,0.0152,6.6888,0.0044,1.0458,0.0007,2.6802,0.0018,464.2299,0.3043,245.8188,0.1611,324.6219,0.2128,39.7521,0.0261,6.4647,0.0042,138.5514,0.0908,81.1845,0.0532,64.6056,0.0423,3.0438,0.0020,21,0
02010001,Lake George,440260.28196300000,1781.66996362000,"NY,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,8,3,8,8,33.3927,0.0187,0.0000,0.0000,60.8292,0.0341,33.8733,0.0190,12.2121,0.0069,3.0717,0.0017,1.2753,0.0007,655.5771,0.3680,241.1325,0.1353,125.6202,0.0705,80.3862,0.0451,4.0131,0.0023,315.7434,0.1772,82.4517,0.0463,122.9706,0.0690,9.1080,0.0051,5,0
02010002,Otter,604154.72254600000,2444.92716386000,VT,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,8,5,9,9,23.4072,0.0096,0.0000,0.0000,65.2194,0.0267,30.9690,0.0127,17.5176,0.0072,3.4227,0.0014,2.2536,0.0009,901.8558,0.3689,278.1819,0.1138,297.3456,0.1216,47.9727,0.0196,4.9167,0.0020,466.8246,0.1909,148.9509,0.0609,142.1829,0.0582,13.8564,0.0057,1,0
02010003,Winooski,680430.17019200000,2753.60291682000,VT,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,14,2,7,13,6,13,13,23.3865,0.0085,0.0000,0.0000,109.7613,0.0399,55.2627,0.0201,26.8767,0.0098,9.2799,0.0034,6.0930,0.0022,1050.4044,0.3815,360.3645,0.1309,743.5593,0.2700,47.1375,0.0171,12.0492,0.0044,185.8095,0.0675,85.0851,0.0309,32.7870,0.0119,5.6592,0.0021,5,0
02010004,Ausable,329803.25050700000,1334.66626313000,NY,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,4,4,26.3448,0.0197,0.0000,0.0000,34.7319,0.0260,9.0504,0.0068,1.4427,0.0011,0.2403,0.0002,1.6542,0.0012,460.7730,0.3452,427.9806,0.3207,262.3905,0.1966,12.5433,0.0094,10.8135,0.0081,11.9304,0.0089,14.9292,0.0112,54.5580,0.0409,5.3019,0.0040,0,0
02010005,Lamoille,462621.78808600000,1872.16375885000,VT,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,5,5,20.2176,0.0108,0.0000,0.0000,56.8458,0.0304,25.3989,0.0136,6.4215,0.0034,1.4787,0.0008,2.7927,0.0015,739.0098,0.3947,287.5473,0.1536,407.5209,0.2177,29.8359,0.0159,5.8689,0.0031,160.0713,0.0855,84.6189,0.0452,38.0862,0.0203,6.5232,0.0035,5,0
02010006,Great Chazy-Saranac,392089.73676900000,1586.73070378000,NY,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,3,6,6,102.7656,0.0648,0.0000,0.0000,42.6798,0.0269,11.7000,0.0074,5.0823,0.0032,2.2284,0.0014,0.9594,0.0006,552.8511,0.3484,469.0161,0.2956,152.9217,0.0964,32.2740,0.0203,19.0188,0.0120,14.7510,0.0093,7.8822,0.0050,157.2903,0.0991,15.2424,0.0096,0,5
02010007,Missiquoi,417018.43503600000,1687.61355593000,VT,0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,5,3,5,5,15.8859,0.0094,0.0000,0.0000,46.4670,0.0275,25.1523,0.0149,7.6266,0.0045,1.1655,0.0007,4.8078,0.0028,626.9850,0.3716,191.9304,0.1138,310.3254,0.1839,19.5678,0.0116,3.9969,0.0024,265.4676,0.1573,108.6426,0.0644,51.0570,0.0303,8.1297,0.0048,8,3
02010008,Lake Champlain,1615623.66050000000,6538.19630424000,"NY,VT",0,0,0,0,329,441,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,1174,17,36,0,0,0,0,0,0,0,0,828,1410,24,102,0,0,0,0,0,0,0,0,0,0,0,0,37,8,20,24,17,29,30,1247.8446,0.1940,0.0000,0.0000,199.3869,0.0310,100.0386,0.0156,35.5275,0.0055,9.6354,0.0015,6.1884,0.0010,1672.4187,0.2600,861.1371,0.1339,597.2679,0.0929,110.3949,0.0172,64.6299,0.0100,679.7538,0.1057,403.7346,0.0628,405.0387,0.0630,39.4785,0.0061,7,81
